geo,time,linear_tv_impression,linear_tv_spend,ctv_impression,ctv_spend,walmart_connect_impression,walmart_connect_spend,amazon_ads_impression,amazon_ads_spend,meta_impression,meta_spend,tiktok_impression,tiktok_spend,google_search_impression,google_search_spend,Organic_search_impression,pollen_index_control,competitor_spend_control,price_index_control,Promo,units,revenue_per_unit,population
New York,2025-02-09,2359537.9,42471.68,585405.2,19903.78,1009415.5,12112.99,1373311.2,15106.42,1705627.1,15350.64,1132608.7,7928.26,159876.4,12790.11,1136670.7,0.3836,1.0158,0.9909,0.0,41457.26,21.3046,20100000
New York,2025-02-16,2299862.3,41397.52,550767.7,18726.1,1195350.6,14344.21,1900358.0,20903.94,2237870.0,20140.83,1103439.2,7724.07,177490.4,14199.23,1137394.0,0.4273,1.0041,0.9817,0.0,45875.98,21.1074,20100000
New York,2025-02-23,3034826.8,54626.88,735006.2,24990.21,1245550.6,14946.61,1586651.7,17453.17,1865994.8,16793.95,1103531.9,7724.72,210190.1,16815.21,1313801.7,0.4848,0.8629,0.9932,0.0,49177.73,21.353,20100000
New York,2025-03-02,3229509.5,58131.17,721746.6,24539.38,1498338.0,17980.06,1601498.1,17616.48,2261884.8,20356.96,1567028.9,10969.2,191086.7,15286.93,1448632.5,0.5557,0.9645,0.9611,1.0,58333.41,20.6633,20100000
New York,2025-03-09,2981726.0,53671.07,705868.7,23999.54,1217750.4,14613.01,2202772.9,24230.5,2038939.9,18350.46,1258485.2,8809.4,207609.8,16608.78,1447544.6,0.6372,1.2738,0.9907,0.0,51750.08,21.2997,20100000
New York,2025-03-16,2768789.3,49838.21,772940.3,26279.97,1418396.0,17020.75,2071919.3,22791.11,2134242.1,19208.18,1308841.7,9161.89,245757.1,19660.57,1710015.2,0.724,1.3424,1.0103,0.0,65998.34,21.7204,20100000
New York,2025-03-23,3809984.6,68579.72,775156.0,26355.3,1619754.9,19437.06,2146528.4,23611.81,2647804.3,23830.24,1530049.7,10710.35,287698.4,23015.87,1782420.2,0.8082,1.2854,1.0144,0.0,62965.45,21.81,20100000
New York,2025-03-30,2964206.8,53355.72,701453.5,23849.42,1793716.3,21524.6,1935878.0,21294.66,2560983.8,23048.85,1671152.2,11698.07,232547.2,18603.78,1718286.5,0.8807,1.2833,0.9914,0.0,65181.44,21.315,20100000
New York,2025-04-06,3085796.0,55544.33,777654.7,26440.26,1521167.6,18254.01,2225170.1,24476.87,2974850.0,26773.65,1584906.8,11094.35,263572.5,21085.8,1665499.1,0.9325,1.6094,0.989,0.0,64825.75,21.2646,20100000
New York,2025-04-13,3397447.1,61154.05,788797.5,26819.11,1523791.9,18285.5,2404756.1,26452.32,2912818.0,26215.36,1516576.9,10616.04,268038.7,21443.1,1932594.1,0.9567,1.6689,1.0025,0.0,72333.25,21.5538,20100000
New York,2025-04-20,3058506.9,55053.13,908719.8,30896.47,1448677.4,17384.13,2473746.3,27211.21,3280024.3,29520.22,1634788.8,11443.52,277991.6,22239.33,2065574.4,0.95,1.5536,0.9665,1.0,78653.93,20.7789,20100000
New York,2025-04-27,4002928.5,72052.71,748589.0,25452.03,1807405.7,21688.87,2550619.6,28056.82,2913807.1,26224.26,1358284.0,9507.99,330040.9,26403.28,2066284.2,0.9133,1.4006,0.9903,0.0,65542.98,21.2915,20100000
New York,2025-05-04,3454582.6,62182.49,734323.1,24966.98,1578008.8,18936.11,1824886.4,20073.75,2799805.9,25198.25,1403629.2,9825.4,257550.3,20604.02,1878002.1,0.8517,1.5521,1.0026,0.0,60533.99,21.5562,20100000
New York,2025-05-11,3478831.5,62618.97,906804.1,30831.34,1621575.6,19458.91,2256843.7,24825.28,2294129.4,20647.16,1506273.4,10543.91,267795.1,21423.61,1759959.2,0.773,1.3517,0.9999,0.0,57104.37,21.4973,20100000
New York,2025-05-18,3232978.9,58193.62,790259.8,26868.83,1356714.3,16280.57,2005887.8,22064.77,2116539.2,19048.85,1133639.4,7935.48,256615.1,20529.21,1745314.2,0.6867,1.0717,0.9485,1.0,65529.71,20.3923,20100000
New York,2025-05-25,2706914.0,48724.45,782930.5,26619.64,1280871.0,15370.45,2024724.2,22271.97,1968307.2,17714.77,1548290.4,10838.03,248994.5,19919.56,1486346.7,0.6014,0.9442,0.9672,1.0,58158.59,20.795,20100000
New York,2025-06-01,3179684.8,57234.33,693704.4,23585.95,1031584.7,12379.02,1467822.2,16146.04,2266310.0,20396.79,1323586.8,9265.11,226988.3,18159.06,1287388.2,0.5241,1.0726,0.9808,0.0,50775.86,21.0872,20100000
New York,2025-06-08,2972170.6,53499.07,638160.0,21697.44,1110497.3,13325.97,1738171.1,19119.88,1964976.8,17684.79,1292215.4,9045.51,182105.7,14568.46,1399452.7,0.4592,1.1009,1.0019,0.0,48979.65,21.5403,20100000
New York,2025-06-15,2660776.2,47893.97,681252.3,23162.58,1134259.0,13611.11,1591814.8,17509.96,1850565.3,16655.09,1435795.4,10050.57,166304.2,13304.34,1258797.5,0.4087,0.8809,0.9952,0.0,44213.1,21.3962,20100000
New York,2025-06-22,2469561.6,44452.11,578326.5,19663.1,925086.3,11101.04,1490907.2,16399.98,2105775.8,18951.98,1123502.9,7864.52,223554.8,17884.39,1243173.4,0.3728,0.8739,0.9896,0.0,43076.26,21.2756,20100000
New York,2025-06-29,2213934.6,39850.82,614092.5,20879.14,1111490.9,13337.89,1404192.4,15446.12,1549239.0,13943.15,1252733.6,8769.14,159903.1,12792.24,1196642.8,0.3504,0.795,0.956,1.0,48083.13,20.555,20100000
New York,2025-07-06,2110141.8,37982.55,467277.2,15887.43,1249233.3,14990.8,1699351.2,18692.86,1893308.7,17039.78,1198404.8,8388.83,210802.5,16864.2,1065366.7,0.3405,0.8724,1.004,0.0,42264.94,21.5858,20100000
New York,2025-07-13,2245936.6,40426.86,565606.2,19230.61,1086437.6,13037.25,1294345.3,14237.8,1924673.7,17322.06,1481172.7,10368.21,207207.9,16576.63,1126406.1,0.3427,0.7794,0.9873,0.0,41581.48,21.2259,20100000
New York,2025-07-20,2645360.4,47616.49,514496.4,17492.88,1088824.6,13065.89,1451859.5,15970.45,1892446.2,17032.02,1254992.9,8784.95,167592.1,13407.36,1282993.4,0.357,0.8344,0.9874,0.0,41413.78,21.2295,20100000
New York,2025-07-27,2252083.0,40537.49,488491.3,16608.7,1254547.7,15054.57,1819618.3,20015.8,1992782.4,17935.04,1242568.9,8697.98,157937.7,12635.01,1300553.3,0.3839,0.8537,0.9903,0.0,46795.57,21.2908,20100000
New York,2025-08-03,2981201.2,53661.62,653378.9,22214.88,1274631.7,15295.58,1537416.3,16911.58,1735217.0,15616.95,1299879.7,9099.16,178422.1,14273.76,1349855.5,0.4232,0.8694,0.9838,0.0,45918.2,21.1507,20100000
New York,2025-08-10,2678099.0,48205.78,513943.8,17474.09,988748.2,11864.98,1530006.3,16830.07,1875941.1,16883.47,1460396.9,10222.78,218482.5,17478.6,1315833.6,0.4736,0.9567,1.0186,0.0,46439.48,21.9003,20100000
New York,2025-08-17,2810266.7,50584.8,604134.5,20540.57,1167438.8,14009.27,1559382.7,17153.21,2197998.8,19781.99,1566631.1,10966.42,231222.4,18497.79,1245892.4,0.5313,0.9847,1.0125,0.0,51326.22,21.7688,20100000
New York,2025-08-24,2723633.6,49025.4,590910.7,20090.97,1421223.1,17054.68,1543445.6,16977.9,2167977.9,19511.8,1148683.8,8040.79,233562.7,18685.01,1384359.9,0.5901,1.0707,0.9943,0.0,52363.44,21.3764,20100000
New York,2025-08-31,2645718.7,47622.94,644099.6,21899.39,1288807.4,15465.69,1854235.9,20396.6,2573751.1,23163.76,1469963.9,10289.75,242444.8,19395.58,1632170.9,0.6421,0.9828,0.9424,1.0,61843.32,20.2621,20100000
New York,2025-09-07,2821642.1,50789.56,746120.9,25368.11,1332916.5,15995.0,1866183.1,20528.01,2605235.7,23447.12,1349349.6,9445.45,220877.1,17670.17,1454131.2,0.679,1.2324,1.0024,0.0,53534.25,21.5516,20100000
New York,2025-09-14,3322073.4,59797.32,812871.1,27637.62,1390622.5,16687.47,2216477.6,24381.25,2008070.7,18072.64,1490857.3,10436.0,277155.3,22172.43,1725679.6,0.6946,1.3081,0.9853,0.0,59630.68,21.1831,20100000
New York,2025-09-21,3502401.3,63043.22,763760.7,25967.86,1486711.9,17840.54,1657147.3,18228.62,2367325.1,21305.93,1598084.1,11186.59,278503.9,22280.31,1469318.8,0.6858,1.2052,0.9911,0.0,56916.18,21.3088,20100000
New York,2025-09-28,3611264.7,65002.77,835536.4,28408.24,1289753.3,15477.04,2057227.6,22629.5,2041205.2,18370.85,1159132.7,8113.93,259646.1,20771.69,1373500.4,0.6545,1.058,0.999,0.0,55426.22,21.4789,20100000
New York,2025-10-05,2950534.5,53109.62,717222.5,24385.56,1311561.6,15738.74,1787563.3,19663.2,2516367.5,22647.31,1432913.2,10030.39,250406.4,20032.51,1473787.7,0.6059,0.9863,0.9924,0.0,51773.22,21.3365,20100000
New York,2025-10-12,3201429.5,57625.73,625835.6,21278.41,1478119.8,17737.44,1999488.1,21994.37,1759953.9,15839.59,1553381.3,10873.67,237922.2,19033.78,1389049.6,0.548,0.9374,0.9606,1.0,57451.86,20.6534,20100000
New York,2025-10-19,2859663.2,51473.94,650248.0,22108.43,1002648.0,12031.78,1852559.0,20378.15,1876455.9,16888.1,1110002.5,7770.02,212061.4,16964.92,1303205.5,0.4889,0.9953,1.0131,0.0,45777.93,21.7815,20100000
New York,2025-10-26,3035646.6,54641.64,646772.4,21990.26,1190575.0,14286.9,1925234.9,21177.58,1781762.7,16035.86,1417290.8,9921.04,231799.5,18543.96,1312740.1,0.4351,0.8898,0.9881,0.0,43227.66,21.2432,20100000
New York,2025-11-02,2380886.1,42855.95,546513.5,18581.46,1199325.5,14391.91,1826566.5,20092.23,1646156.1,14815.4,1543468.4,10804.28,172072.3,13765.78,1218097.0,0.3908,0.7687,0.9962,0.0,42752.79,21.4184,20100000
New York,2025-11-09,2345811.6,42224.61,570665.0,19402.61,1141617.8,13699.41,1442806.2,15870.87,1514938.7,13634.45,1444321.0,10110.25,221141.3,17691.3,1191528.0,0.3573,0.9281,0.9611,1.0,48755.37,20.6631,20100000
New York,2025-11-16,2781287.7,50063.18,571793.3,19440.97,1220633.9,14647.61,1425014.3,15675.16,1554807.3,13993.27,1434149.1,10039.04,202212.1,16176.97,1096745.4,0.334,0.7641,0.9629,1.0,49436.38,20.7016,20100000
New York,2025-11-23,2311153.6,41600.76,634451.1,21571.34,954365.2,11452.38,1302264.8,14324.91,1975118.6,17776.07,1483835.5,10386.85,183036.8,14642.94,1179958.0,0.319,0.919,1.0131,0.0,41809.21,21.7825,20100000
New York,2025-11-30,2671039.4,48078.71,451392.4,15347.34,1221352.7,14656.23,1271473.8,13986.21,1695819.0,15262.37,1152845.5,8069.92,191759.6,15340.77,1072341.1,0.3099,0.7115,0.9948,0.0,38377.33,21.389,20100000
New York,2025-12-07,2014034.3,36252.62,521317.4,17724.79,1123872.9,13486.48,1687088.9,18557.98,1619257.0,14573.31,1212999.5,8491.0,153210.6,12256.85,1009446.1,0.3049,0.8805,1.0086,0.0,37648.46,21.6843,20100000
New York,2025-12-14,2633412.9,47401.43,530370.1,18032.58,1054529.2,12654.35,1476178.3,16237.96,1617692.3,14559.23,1224929.9,8574.51,182329.9,14586.39,995617.3,0.3023,0.7296,0.9979,0.0,39462.05,21.4544,20100000
New York,2025-12-21,1975576.8,35560.38,516181.9,17550.18,949436.9,11393.24,1465122.9,16116.35,1867439.5,16806.96,1065065.4,7455.46,209585.0,16766.8,1016672.3,0.301,0.7011,0.9923,0.0,42257.71,21.3349,20100000
Los Angeles,2023-01-01,1479629.3,26633.33,376423.2,12798.39,759329.4,9111.95,818890.1,9007.79,1115365.4,10038.29,819285.4,5735.0,104510.4,8360.83,746039.5,0.3035,0.8158,0.9638,1.0,27557.2,20.7208,13200000
Los Angeles,2023-01-08,1716939.1,30904.9,410406.0,13953.8,717786.3,8613.44,982573.0,10808.3,955254.1,8597.29,914271.5,6399.9,122562.4,9804.99,789099.2,0.3069,0.9092,1.0078,0.0,25001.03,21.6684,13200000
Los Angeles,2023-01-15,1634283.3,29417.1,303863.2,10331.35,725947.1,8711.37,874056.7,9614.62,1269597.8,11426.38,804949.4,5634.65,130588.2,10447.05,781558.8,0.3131,0.7038,1.0105,0.0,27178.8,21.7249,13200000
Los Angeles,2023-01-22,1289373.5,23208.72,408152.9,13877.2,837118.3,10045.42,1060914.1,11670.06,1099532.5,9895.79,791824.2,5542.77,102812.3,8224.98,773328.1,0.3237,0.9405,1.0148,0.0,28140.25,21.8173,13200000
Los Angeles,2023-01-29,1558431.3,28051.76,306898.4,10434.55,814974.9,9779.7,999870.4,10998.57,1314073.7,11826.66,894876.5,6264.14,115249.9,9219.99,820803.5,0.3409,0.7743,0.9887,0.0,29735.72,21.2572,13200000
Los Angeles,2023-02-05,1398542.2,25173.76,368774.8,12538.34,952271.7,11427.26,883665.0,9720.32,983666.9,8853.0,729090.0,5103.63,138961.5,11116.92,760302.4,0.3671,0.847,0.9357,1.0,33354.39,20.1184,13200000
Los Angeles,2023-02-12,1873445.8,33722.03,439191.9,14932.52,953551.3,11442.62,814637.0,8961.01,1084996.5,9764.97,908189.1,6357.32,156775.1,12542.0,784974.9,0.405,0.9938,0.9903,0.0,30719.43,21.2916,13200000
Los Angeles,2023-02-19,1494416.1,26899.49,402063.4,13670.16,841763.2,10101.16,865954.4,9525.5,1390952.6,12518.57,920645.1,6444.52,115451.6,9236.13,779730.5,0.4566,0.9377,1.0149,0.0,29661.23,21.8214,13200000
Los Angeles,2023-02-26,2069493.3,37250.88,408769.6,13898.17,972108.6,11665.3,911224.4,10023.47,1270681.3,11436.13,946907.4,6628.35,121181.8,9694.55,936117.1,0.5227,1.1572,0.9681,1.0,37691.3,20.8132,13200000
Los Angeles,2023-03-05,2204600.3,39682.81,408841.5,13900.61,1093044.0,13116.53,1203837.4,13242.21,1258847.3,11329.63,1029138.1,7203.97,133696.1,10695.69,1001912.6,0.6019,1.0904,0.9327,1.0,39172.41,20.054,13200000
Los Angeles,2023-03-12,1680113.0,30242.03,531985.8,18087.52,1284691.6,15416.3,1141147.2,12552.62,1489078.0,13401.7,933266.8,6532.87,188472.2,15077.78,1041312.4,0.6901,1.1058,0.9908,0.0,38518.33,21.3015,13200000
Los Angeles,2023-03-19,2176845.4,39183.22,584619.1,19877.05,1009069.8,12108.84,1464738.7,16112.13,1657065.8,14913.59,797409.7,5581.87,175769.8,14061.59,1087899.8,0.7805,1.1743,1.0145,0.0,40522.42,21.8108,13200000
Los Angeles,2023-03-26,2219674.5,39954.14,444669.1,15118.75,1283194.9,15398.34,1118736.7,12306.1,1822480.1,16402.32,765995.6,5361.97,186482.2,14918.57,1217302.4,0.8643,1.5316,0.9845,0.0,41359.51,21.1664,13200000
Los Angeles,2023-04-02,2600382.4,46806.88,562501.5,19125.05,1189095.2,14269.14,1307889.5,14386.78,1524194.3,13717.75,1071461.3,7500.23,226290.7,18103.25,1292915.6,0.9317,1.2739,1.0036,0.0,41990.19,21.5769,13200000
Los Angeles,2023-04-09,2763423.0,49741.61,549462.2,18681.71,1553468.1,18641.62,1418195.2,15600.15,1955137.6,17596.24,939532.3,6576.73,192106.3,15368.5,1407294.9,0.974,1.4636,1.0121,0.0,45468.4,21.7606,13200000
Los Angeles,2023-04-16,2092106.8,37657.92,515148.5,17515.05,1290547.1,15486.57,1318992.8,14508.92,1801567.6,16214.11,996359.8,6974.52,216055.4,17284.43,1451198.5,0.9857,1.4505,1.0091,0.0,44971.24,21.6946,13200000
Los Angeles,2023-04-23,2626737.4,47281.27,589150.3,20031.11,1261453.8,15137.45,1624869.6,17873.57,1836369.4,16527.32,996235.6,6973.65,180300.9,14424.07,1128410.8,0.9649,1.2721,0.9407,1.0,50455.75,20.2252,13200000
Los Angeles,2023-04-30,2015879.7,36285.83,613576.7,20861.61,1448295.9,17379.55,1217623.4,13393.86,1800380.8,16203.43,930012.6,6510.09,206185.1,16494.81,1219683.8,0.9146,1.4903,1.0038,0.0,46490.55,21.5816,13200000
Los Angeles,2023-05-07,2651901.3,47734.22,485015.4,16490.52,1396725.8,16760.71,1414986.4,15564.85,1859319.2,16733.87,942275.5,6595.93,157356.6,12588.53,1299336.0,0.8416,1.3526,0.9935,0.0,41768.05,21.3601,13200000
Los Angeles,2023-05-14,1820696.7,32772.54,477042.2,16219.44,1337557.1,16050.68,1047298.6,11520.28,1722244.3,15500.2,829849.5,5808.95,198631.1,15890.49,1162630.7,0.755,1.0732,1.0003,0.0,38971.88,21.5056,13200000
Los Angeles,2023-05-21,1685317.4,30335.71,469863.8,15975.37,1077085.4,12925.02,1154920.3,12704.12,1661357.0,14952.21,752458.8,5267.21,190920.9,15273.67,1032830.6,0.6644,1.0426,0.9314,1.0,42972.41,20.0251,13200000
Los Angeles,2023-05-28,2074159.8,37334.88,475932.4,16181.7,857665.4,10291.98,1095984.2,12055.83,1199539.1,10795.85,945632.5,6619.43,127253.3,10180.27,934787.3,0.5783,1.092,0.9847,0.0,30960.92,21.171,13200000
Los Angeles,2023-06-04,1749651.1,31493.72,351626.8,11955.31,1044300.8,12531.61,959851.8,10558.37,1379511.9,12415.61,803241.9,5622.69,120628.4,9650.27,824405.3,0.5029,1.1464,0.9977,0.0,33214.11,21.4499,13200000
Los Angeles,2023-06-11,1430630.3,25751.35,437795.0,14885.03,789833.7,9478.0,858340.0,9441.74,1419410.6,12774.7,856814.3,5997.7,121673.2,9733.85,793491.4,0.4415,0.8171,0.9402,1.0,34662.46,20.2146,13200000
Los Angeles,2023-06-18,1557769.2,28039.85,405006.4,13770.22,773754.3,9285.05,928323.1,10211.55,1041318.3,9371.86,800622.9,5604.36,150220.5,12017.64,827689.1,0.3955,0.8707,0.9895,0.0,28711.52,21.2744,13200000
Los Angeles,2023-06-25,1865130.1,33572.34,348667.5,11854.69,831221.2,9974.65,1069333.5,11762.67,1015476.9,9139.29,814462.3,5701.24,134376.3,10750.11,744136.0,0.3642,0.8249,0.9998,0.0,30106.71,21.4965,13200000
Los Angeles,2023-07-02,1348956.4,24281.21,313994.3,10675.81,786674.9,9440.1,833933.1,9173.26,989101.3,8901.91,735394.2,5147.76,105279.8,8422.38,783392.2,0.3466,0.843,1.0146,0.0,25437.97,21.8135,13200000
Los Angeles,2023-07-09,1675078.1,30151.41,409667.2,13928.68,923292.4,11079.51,922746.8,10150.21,1024150.6,9217.36,889173.4,6224.21,140848.8,11267.9,749625.9,0.3417,0.7824,0.9978,0.0,27822.56,21.4536,13200000
Los Angeles,2023-07-16,1355303.9,24395.47,331379.0,11266.89,829936.6,9959.24,831869.2,9150.56,1063020.1,9567.18,956738.5,6697.17,129370.0,10349.6,730015.7,0.3494,0.8486,0.9549,1.0,30699.57,20.5311,13200000
Los Angeles,2023-07-23,1506737.0,27121.27,345331.9,11741.28,875638.7,10507.66,973616.8,10709.79,1089868.2,9808.81,825388.6,5777.72,122325.6,9786.05,777889.8,0.3698,0.8869,0.9954,0.0,27121.03,21.4006,13200000
Los Angeles,2023-07-30,1395046.9,25110.84,359002.5,12206.09,1052871.9,12634.46,946950.2,10416.45,1227132.0,11044.19,740156.7,5181.1,132129.5,10570.36,854973.7,0.4035,0.8407,0.9874,0.0,28305.18,21.2298,13200000
Los Angeles,2023-08-06,1491621.2,26849.18,369784.2,12572.66,791815.7,9501.79,987853.2,10866.39,1454742.4,13092.68,766507.2,5365.55,121721.0,9737.68,781372.3,0.4497,0.8952,0.9894,0.0,31806.33,21.2725,13200000
Los Angeles,2023-08-13,1798566.1,32374.19,356648.0,12126.03,900635.4,10807.62,1178800.9,12966.81,1469583.6,13226.25,999907.6,6999.35,152905.6,12232.45,801931.4,0.5061,1.0622,0.9868,0.0,32792.08,21.2152,13200000
Los Angeles,2023-08-20,1682285.9,30281.15,461390.1,15687.26,934928.5,11219.14,996258.3,10958.84,1177034.4,10593.31,935160.6,6546.12,148524.9,11881.99,828337.1,0.5677,0.9957,0.9503,1.0,37533.85,20.4323,13200000
Los Angeles,2023-08-27,2006774.2,36121.94,476325.6,16195.07,880984.0,10571.81,1110527.0,12215.8,1532011.9,13788.11,1003895.7,7027.27,177965.5,14237.24,1010152.2,0.6271,1.0192,1.0033,0.0,34892.17,21.5716,13200000
Los Angeles,2023-09-03,2088018.4,37584.33,549161.9,18671.51,1276179.7,15314.16,1116045.6,12276.5,1618017.3,14562.16,796282.1,5573.97,147928.5,11834.28,1064370.8,0.6755,1.156,1.0073,0.0,36348.35,21.6575,13200000
Los Angeles,2023-09-10,1737084.4,31267.52,421468.2,14329.92,948779.7,11385.36,1092618.8,12018.81,1510694.5,13596.25,789235.1,5524.65,140553.6,11244.29,971062.0,0.7051,1.2378,1.0199,0.0,37409.8,21.927,13200000
Los Angeles,2023-09-17,1796490.2,32336.82,524548.7,17834.66,1184769.8,14217.24,1271542.6,13986.97,1699024.4,15291.22,776823.7,5437.77,183799.2,14703.94,979936.1,0.7106,1.36,0.9816,0.0,34828.46,21.1046,13200000
Los Angeles,2023-09-24,2372378.3,42702.81,500990.1,17033.66,1075328.0,12903.94,1350287.9,14853.17,1619076.6,14571.69,824355.6,5770.49,179998.4,14399.88,1027953.1,0.6909,1.3377,0.9376,1.0,42370.13,20.159,13200000
Los Angeles,2023-10-01,2284275.7,41116.96,392494.7,13344.82,1243842.6,14926.11,1128057.8,12408.64,1234734.0,11112.61,771390.2,5399.73,138802.9,11104.23,953525.8,0.6496,1.1814,0.9939,0.0,34271.74,21.3692,13200000
Los Angeles,2023-10-08,1799835.5,32397.04,447318.3,15208.82,1100537.1,13206.44,1163219.7,12795.42,1367397.8,12306.58,783024.9,5481.17,162689.1,13015.12,833858.4,0.5937,1.0186,1.0148,0.0,35135.36,21.8187,13200000
Los Angeles,2023-10-15,1568517.1,28233.31,459533.9,15624.15,851995.1,10223.94,953382.2,10487.2,1271416.7,11442.75,878736.3,6151.15,135980.5,10878.44,798600.4,0.5318,0.8913,0.9342,1.0,34287.92,20.0846,13200000
Los Angeles,2023-10-22,1886632.4,33959.38,404855.0,13765.07,828777.7,9945.33,963895.4,10602.85,1216779.0,10951.01,764080.3,5348.56,127123.4,10169.87,764239.6,0.4719,0.8435,1.0125,0.0,31598.32,21.7695,13200000
Los Angeles,2023-10-29,1566735.8,28201.24,400251.3,13608.55,853992.5,10247.91,1144037.4,12584.41,1301176.5,11710.59,1005095.1,7035.67,124176.6,9934.13,759073.3,0.4197,0.7972,0.9894,0.0,29882.83,21.2725,13200000
Los Angeles,2023-11-05,1348372.7,24270.71,344989.6,11729.65,801834.7,9622.02,1095461.7,12050.08,1244944.4,11204.5,806518.5,5645.63,118540.5,9483.24,752905.9,0.3784,0.9956,0.9909,0.0,26186.2,21.304,13200000
Los Angeles,2023-11-12,1560262.3,28084.72,416273.9,14153.31,732808.5,8793.7,775281.2,8528.09,1349646.8,12146.82,962623.3,6738.36,140148.6,11211.89,742885.2,0.3482,0.7754,0.9944,0.0,25688.13,21.38,13200000
Los Angeles,2023-11-19,1388434.2,24991.82,305831.9,10398.29,729881.1,8758.57,909396.0,10003.36,965580.8,8690.23,726817.2,5087.72,130787.4,10462.99,708530.7,0.3278,0.71,0.9991,0.0,25569.79,21.4802,13200000
Los Angeles,2023-11-26,1384119.5,24914.15,356747.5,12129.42,817142.6,9805.71,834767.6,9182.44,1341772.6,12075.95,717016.7,5019.12,103073.1,8245.85,673881.8,0.3151,0.8295,0.936,1.0,30380.87,20.1244,13200000
Los Angeles,2023-12-03,1444247.2,25996.45,344551.1,11714.74,714851.3,8578.22,948050.0,10428.55,1243676.0,11193.08,891756.4,6242.29,104223.0,8337.84,691959.1,0.3077,0.7147,1.0135,0.0,25559.77,21.7896,13200000
Los Angeles,2023-12-10,1621467.7,29186.42,385328.3,13101.16,816852.8,9802.23,765983.0,8425.81,1044345.8,9399.11,852839.8,5969.88,135785.0,10862.8,717865.6,0.3037,0.6945,1.0121,0.0,27586.35,21.7603,13200000
Los Angeles,2023-12-17,1672049.2,30096.89,384739.3,13081.14,800109.6,9601.31,985926.8,10845.19,1211546.9,10903.92,854914.8,5984.4,102837.2,8226.98,622898.3,0.3017,0.8905,1.0007,0.0,25950.5,21.5158,13200000
Los Angeles,2023-12-24,1317007.3,23706.13,367988.7,12511.62,680477.9,8165.73,839493.9,9234.43,1289705.0,11607.35,756058.9,5292.41,118960.9,9516.87,712720.5,0.3007,0.7157,0.9968,0.0,27221.85,21.432,13200000
Los Angeles,2023-12-31,1355697.1,24402.55,410882.6,13970.01,774922.0,9299.06,779144.1,8570.59,968719.5,8718.48,891537.8,6240.76,114181.8,9134.55,790035.0,0.3003,0.7443,0.9926,0.0,27978.46,21.3399,13200000
Los Angeles,2024-01-07,1744673.3,31404.12,344407.1,11709.84,902752.1,10833.03,1011568.4,11127.25,1265587.7,11390.29,793781.6,5556.47,141951.3,11356.1,623689.2,0.3063,0.9205,0.9986,0.0,23683.01,21.4693,13200000
Los Angeles,2024-01-14,1250854.4,22515.38,373803.9,12709.33,868008.9,10416.11,832297.5,9155.27,1192584.0,10733.26,876622.6,6136.36,128292.4,10263.39,734928.2,0.312,0.7324,0.9821,0.0,28135.48,21.1153,13200000
Los Angeles,2024-01-21,1532733.9,27589.21,370879.6,12609.9,884555.9,10614.67,900865.3,9909.52,1070375.4,9633.38,805479.8,5638.36,110072.1,8805.76,664845.1,0.3219,0.8549,0.9677,1.0,32384.91,20.8046,13200000
