Date,DMA,Medium,Cost,Impressions,Orders,Revenue,Population,BrandSentiment,CompetitorSpend
2025-04-16,North,TikTok,2245,23944,365,20945,1800000,0.478,8979
2025-04-16,South,Meta,6744,241995,389,19307,1200000,0.477,6856
2025-04-16,South,YouTube,2761,38441,267,13458,1200000,0.477,6856
2025-04-16,South,TV,7841,214292,353,19302,1200000,0.477,6856
2025-04-16,South,Paid Search,4247,48427,354,20421,1200000,0.477,6856
2025-04-16,South,TikTok,2523,20656,276,16605,1200000,0.477,6856
2025-04-16,East,Meta,4858,135013,286,14176,900000,0.491,9213
2025-04-16,East,YouTube,5079,99261,278,13406,900000,0.491,9213
2025-04-16,East,TV,7458,224407,296,18230,900000,0.491,9213
2025-04-16,East,Paid Search,2999,53037,259,15547,900000,0.491,9213
2025-04-16,East,TikTok,1719,14515,201,10237,900000,0.491,9213
2025-04-17,North,Meta,4656,130526,428,24754,1800000,0.475,9548
2025-04-17,North,YouTube,4535,63986,411,25274,1800000,0.475,9548
2025-04-17,North,TV,5502,125609,405,22113,1800000,0.475,9548
2025-04-17,North,Paid Search,3204,27869,413,24795,1800000,0.475,9548
2025-04-17,North,TikTok,1798,23154,351,19724,1800000,0.475,9548
2025-04-17,South,Meta,6219,59886,374,19474,1200000,0.458,8986
2025-04-17,South,YouTube,2232,62882,254,13926,1200000,0.458,8986
2025-04-17,South,TV,7660,301372,350,19182,1200000,0.458,8986
2025-04-17,South,Paid Search,4185,132190,352,19809,1200000,0.458,8986
2025-04-17,South,TikTok,2642,67999,279,15781,1200000,0.458,8986
2025-04-17,East,Meta,4860,149966,286,17488,900000,0.477,10717
2025-04-17,East,YouTube,3764,80942,244,12897,900000,0.477,10717
2025-04-17,East,TV,5580,55980,259,14961,900000,0.477,10717
2025-04-17,East,Paid Search,4300,91798,307,14825,900000,0.477,10717
2025-04-17,East,TikTok,2402,57247,223,11603,900000,0.477,10717
2025-04-18,North,Meta,3854,57927,404,24821,1800000,0.455,7407
2025-04-18,North,YouTube,4883,92059,420,25059,1800000,0.455,7407
2025-04-18,North,TV,7074,247300,436,25037,1800000,0.455,7407
2025-04-18,North,Paid Search,3681,44897,431,25120,1800000,0.455,7407
2025-04-18,North,TikTok,2047,62975,359,21233,1800000,0.455,7407
2025-04-18,South,Meta,5383,91719,350,18288,1200000,0.479,10912
2025-04-18,South,YouTube,4412,129474,310,15789,1200000,0.479,10912
2025-04-18,South,TV,4600,66164,288,14014,1200000,0.479,10912
2025-04-18,South,Paid Search,3547,39829,328,15827,1200000,0.479,10912
2025-04-18,South,TikTok,2288,91064,268,16169,1200000,0.479,10912
2025-04-18,East,Meta,6192,226767,324,17163,900000,0.461,6110
2025-04-18,East,YouTube,2301,23096,206,10023,900000,0.461,6110
2025-04-18,East,TV,6177,171486,271,16338,900000,0.461,6110
2025-04-18,East,Paid Search,2278,34560,232,12005,900000,0.461,6110
2025-04-18,East,TikTok,1977,37346,209,10474,900000,0.461,6110
2025-04-19,North,Meta,5567,170378,453,27752,1800000,0.472,8608
2025-04-19,North,YouTube,4931,108534,421,25062,1800000,0.472,8608
2025-04-19,North,TV,6312,220485,420,20407,1800000,0.472,8608
2025-04-19,North,Paid Search,2251,25636,378,18702,1800000,0.472,8608
2025-04-19,North,TikTok,2668,88121,378,21478,1800000,0.472,8608
2025-04-19,South,Meta,3557,61707,298,16136,1200000,0.479,11377
2025-04-19,South,YouTube,3505,84781,286,15393,1200000,0.479,11377
2025-04-19,South,TV,7752,86647,351,20627,1200000,0.479,11377
2025-04-19,South,Paid Search,3653,68338,332,17076,1200000,0.479,11377
2025-04-19,South,TikTok,1741,61205,251,14891,1200000,0.479,11377
2025-04-19,East,Meta,3275,65231,241,12963,900000,0.458,8535
2025-04-19,East,YouTube,4426,86487,261,14024,900000,0.458,8535
2025-04-19,East,TV,7399,95089,295,16055,900000,0.458,8535
2025-04-19,East,Paid Search,3931,84497,293,17561,900000,0.458,8535
2025-04-19,East,TikTok,1918,64553,207,12239,900000,0.458,8535
2025-04-20,North,Meta,3510,29197,394,22554,1800000,0.457,5208
2025-04-20,North,YouTube,4574,174711,412,23476,1800000,0.457,5208
2025-04-20,North,TV,4362,78838,381,23102,1800000,0.457,5208
2025-04-20,North,Paid Search,4525,59994,462,22550,1800000,0.457,5208
2025-04-20,North,TikTok,1590,51348,344,19554,1800000,0.457,5208
2025-04-20,South,Meta,4976,86897,338,18722,1200000,0.471,9623
2025-04-20,South,YouTube,3386,100862,283,17231,1200000,0.471,9623
2025-04-20,South,TV,6812,120834,332,19191,1200000,0.471,9623
2025-04-20,South,Paid Search,3900,144672,341,18498,1200000,0.471,9623
2025-04-20,South,TikTok,1485,25175,243,12362,1200000,0.471,9623
2025-04-20,East,Meta,5495,166603,304,17742,900000,0.464,10518
2025-04-20,East,YouTube,4814,158910,271,13486,900000,0.464,10518
2025-04-20,East,TV,6033,86353,268,16586,900000,0.464,10518
2025-04-20,East,Paid Search,2747,25226,249,12942,900000,0.464,10518
2025-04-20,East,TikTok,2125,66307,214,10550,900000,0.464,10518
2025-04-21,North,Meta,5902,77439,462,22564,1800000,0.462,8649
2025-04-21,North,YouTube,2285,76527,352,18734,1800000,0.462,8649
2025-04-21,North,TV,7010,110217,434,24642,1800000,0.462,8649
2025-04-21,North,Paid Search,3979,124337,442,23409,1800000,0.462,8649
2025-04-21,North,TikTok,3401,39228,401,19516,1800000,0.462,8649
2025-04-21,South,Meta,4104,129602,313,17634,1200000,0.466,5873
2025-04-21,South,YouTube,3534,139432,287,15184,1200000,0.466,5873
2025-04-21,South,TV,8122,322021,358,18610,1200000,0.466,5873
2025-04-21,South,Paid Search,3435,125786,323,19053,1200000,0.466,5873
2025-04-21,South,TikTok,2698,67626,281,16300,1200000,0.466,5873
2025-04-21,East,Meta,4972,79175,289,14124,900000,0.467,10000
2025-04-21,East,YouTube,3166,84329,228,13780,900000,0.467,10000
2025-04-21,East,TV,8213,160651,311,17002,900000,0.467,10000
2025-04-21,East,Paid Search,2214,68130,229,12422,900000,0.467,10000
2025-04-21,East,TikTok,3091,32834,244,12974,900000,0.467,10000
2025-04-22,North,Meta,4966,102464,435,21759,1800000,0.459,9118
2025-04-22,North,YouTube,2975,71288,370,18419,1800000,0.459,9118
2025-04-22,North,TV,6123,135212,416,24110,1800000,0.459,9118
2025-04-22,North,Paid Search,4386,103796,456,22714,1800000,0.459,9118
2025-04-22,North,TikTok,3372,115869,399,23087,1800000,0.459,9118
2025-04-22,South,Meta,3767,87196,303,14715,1200000,0.472,5826
2025-04-22,South,YouTube,4392,167819,309,15495,1200000,0.472,5826
2025-04-22,South,TV,5841,224635,312,16599,1200000,0.472,5826
2025-04-22,South,Paid Search,3526,74313,327,20233,1200000,0.472,5826
2025-04-22,South,TikTok,1704,44809,249,13009,1200000,0.472,5826
2025-04-22,East,Meta,3491,93796,246,14806,900000,0.457,10538
2025-04-22,East,YouTube,2344,85828,207,11146,900000,0.457,10538
2025-04-22,East,TV,8552,127413,318,17815,900000,0.457,10538
2025-04-22,East,Paid Search,4094,96788,299,16720,900000,0.457,10538
2025-04-22,East,TikTok,1707,32701,200,12121,900000,0.457,10538
2025-04-23,North,Meta,5748,157396,458,26245,1800000,0.467,8327
2025-04-23,North,YouTube,4434,107092,407,21870,1800000,0.467,8327
2025-04-23,North,TV,6314,141419,420,21529,1800000,0.467,8327
2025-04-23,North,Paid Search,3126,111670,409,21896,1800000,0.467,8327
2025-04-23,North,TikTok,2102,70615,359,19951,1800000,0.467,8327
2025-04-23,South,Meta,5811,166597,362,18351,1200000,0.474,11230
2025-04-23,South,YouTube,4739,145159,317,17962,1200000,0.474,11230
2025-04-23,South,TV,6893,230758,333,18673,1200000,0.474,11230
2025-04-23,South,Paid Search,3799,98597,337,16425,1200000,0.474,11230
2025-04-23,South,TikTok,1708,44236,249,13940,1200000,0.474,11230
2025-04-23,East,Meta,6440,76308,331,19627,900000,0.443,8331
2025-04-23,East,YouTube,4945,68003,274,15480,900000,0.443,8331
2025-04-23,East,TV,4009,133003,227,12173,900000,0.443,8331
2025-04-23,East,Paid Search,2595,79354,243,11817,900000,0.443,8331
2025-04-23,East,TikTok,3202,71134,247,14837,900000,0.443,8331
2025-04-24,North,Meta,4552,161636,423,22121,1800000,0.434,8059
2025-04-24,North,YouTube,3128,50766,373,20031,1800000,0.434,8059
2025-04-24,North,TV,4504,50349,383,19291,1800000,0.434,8059
2025-04-24,North,Paid Search,2392,30161,382,21622,1800000,0.434,8059
2025-04-24,North,TikTok,1964,21345,355,18657,1800000,0.434,8059
2025-04-24,South,Meta,4454,81247,323,17733,1200000,0.434,5410
2025-04-24,South,YouTube,3408,62622,283,16565,1200000,0.434,5410
2025-04-24,South,TV,5864,202236,313,16711,1200000,0.434,5410
2025-04-24,South,Paid Search,2269,32859,280,13891,1200000,0.434,5410
2025-04-24,South,TikTok,2935,78520,288,14068,1200000,0.434,5410
2025-04-24,East,Meta,4822,101454,284,14843,900000,0.452,7850
2025-04-24,East,YouTube,2883,104817,221,11866,900000,0.452,7850
2025-04-24,East,TV,5309,206155,253,12441,900000,0.452,7850
2025-04-24,East,Paid Search,3712,58954,284,16160,900000,0.452,7850
2025-04-24,East,TikTok,2549,84440,227,11543,900000,0.452,7850
2025-04-25,North,Meta,6775,223743,486,29942,1800000,0.47,7613
2025-04-25,North,YouTube,3770,81281,390,18723,1800000,0.47,7613
2025-04-25,North,TV,8648,194197,466,28458,1800000,0.47,7613
2025-04-25,North,Paid Search,1955,44709,365,19984,1800000,0.47,7613
2025-04-25,North,TikTok,3083,53200,390,21984,1800000,0.47,7613
2025-04-25,South,Meta,4300,121392,318,15886,1200000,0.465,7661
2025-04-25,South,YouTube,3909,95108,296,16514,1200000,0.465,7661
2025-04-25,South,TV,4141,131079,278,14432,1200000,0.465,7661
2025-04-25,South,Paid Search,3417,60209,322,17403,1200000,0.465,7661
2025-04-25,South,TikTok,2236,26687,265,14985,1200000,0.465,7661
2025-04-25,East,Meta,5591,106030,306,14756,900000,0.469,7228
2025-04-25,East,YouTube,2961,95007,223,12864,900000,0.469,7228
2025-04-25,East,TV,6260,99344,272,15518,900000,0.469,7228
2025-04-25,East,Paid Search,4510,85384,314,15081,900000,0.469,7228
2025-04-25,East,TikTok,2361,64182,221,12082,900000,0.469,7228
2025-04-26,North,Meta,4537,166275,422,24224,1800000,0.465,9709
2025-04-26,North,YouTube,4251,137728,402,23079,1800000,0.465,9709
2025-04-26,North,TV,6699,222365,427,22606,1800000,0.465,9709
2025-04-26,North,Paid Search,3638,38129,428,25414,1800000,0.465,9709
2025-04-26,North,TikTok,1523,52736,340,20259,1800000,0.465,9709
2025-04-26,South,Meta,5921,179436,364,19295,1200000,0.443,6240
2025-04-26,South,YouTube,2219,50607,252,12413,1200000,0.443,6240
2025-04-26,South,TV,8770,194926,370,20938,1200000,0.443,6240
2025-04-26,South,Paid Search,2526,21807,289,15099,1200000,0.443,6240
2025-04-26,South,TikTok,2011,75382,258,14977,1200000,0.443,6240
2025-04-26,East,Meta,4341,73728,270,14827,900000,0.438,8457
2025-04-26,East,YouTube,4840,148215,271,15101,900000,0.438,8457
2025-04-26,East,TV,4988,71203,246,14080,900000,0.438,8457
2025-04-26,East,Paid Search,4085,84456,298,16664,900000,0.438,8457
2025-04-26,East,TikTok,3159,82801,246,14158,900000,0.438,8457
2025-04-27,North,Meta,3422,34499,390,22504,1800000,0.45,5458
2025-04-27,North,YouTube,2951,77425,368,20410,1800000,0.45,5458
2025-04-27,North,TV,5081,125697,394,20307,1800000,0.45,5458
2025-04-27,North,Paid Search,3981,56288,440,24570,1800000,0.45,5458
2025-04-27,North,TikTok,2782,110563,380,20655,1800000,0.45,5458
2025-04-27,South,Meta,6598,63734,383,23123,1200000,0.464,9487
2025-04-27,South,YouTube,4936,107810,322,16468,1200000,0.464,9487
2025-04-27,South,TV,9067,152046,376,19511,1200000,0.464,9487
2025-04-27,South,Paid Search,3715,85188,333,17942,1200000,0.464,9487
2025-04-27,South,TikTok,2166,69937,263,14277,1200000,0.464,9487
2025-04-27,East,Meta,3241,85233,239,13567,900000,0.427,6362
2025-04-27,East,YouTube,2266,71602,204,10068,900000,0.427,6362
2025-04-27,East,TV,8979,193607,326,17839,900000,0.427,6362
2025-04-27,East,Paid Search,2142,34271,226,13405,900000,0.427,6362
2025-04-27,East,TikTok,1782,31979,202,11372,900000,0.427,6362
2025-04-28,North,Meta,3895,44601,403,23655,1800000,0.45,7340
2025-04-28,North,YouTube,2886,54562,366,20772,1800000,0.45,7340
2025-04-28,North,TV,4176,77986,376,21096,1800000,0.45,7340
2025-04-28,North,Paid Search,4008,153080,441,21696,1800000,0.45,7340
2025-04-28,North,TikTok,2970,82644,385,18807,1800000,0.45,7340
2025-04-28,South,Meta,6220,62703,372,19392,1200000,0.426,7193
2025-04-28,South,YouTube,2562,95849,261,13922,1200000,0.426,7193
2025-04-28,South,TV,6187,109182,318,15691,1200000,0.426,7193
2025-04-28,South,Paid Search,3572,36096,327,19138,1200000,0.426,7193
2025-04-28,South,TikTok,2779,71966,282,14456,1200000,0.426,7193
2025-04-28,East,Meta,2961,60065,231,11710,900000,0.449,9618
2025-04-28,East,YouTube,4512,163145,262,12953,900000,0.449,9618
2025-04-28,East,TV,7108,134112,288,16224,900000,0.449,9618
2025-04-28,East,Paid Search,4380,144775,309,15124,900000,0.449,9618
2025-04-28,East,TikTok,2344,43369,220,12991,900000,0.449,9618
2025-04-29,North,Meta,5396,87421,446,27401,1800000,0.431,9012
2025-04-29,North,YouTube,3416,106538,380,22253,1800000,0.431,9012
2025-04-29,North,TV,6195,97763,416,21780,1800000,0.431,9012
2025-04-29,North,Paid Search,4011,39852,441,26633,1800000,0.431,9012
2025-04-29,North,TikTok,2065,45321,357,21012,1800000,0.431,9012
2025-04-29,South,Meta,4251,84181,316,16032,1200000,0.429,7161
2025-04-29,South,YouTube,2211,59180,251,12752,1200000,0.429,7161
2025-04-29,South,TV,7407,72842,343,20827,1200000,0.429,7161
2025-04-29,South,Paid Search,3260,113205,316,18642,1200000,0.429,7161
2025-04-29,South,TikTok,3128,67271,293,15465,1200000,0.429,7161
2025-04-29,East,Meta,6736,183168,338,16424,900000,0.45,9863
2025-04-29,East,YouTube,3154,83610,227,11593,900000,0.45,9863
2025-04-29,East,TV,8883,246195,324,15569,900000,0.45,9863
2025-04-29,East,Paid Search,3030,39975,258,13190,900000,0.45,9863
2025-04-29,East,TikTok,2342,77881,219,11218,900000,0.45,9863
2025-04-30,North,Meta,5768,221969,456,22623,1800000,0.446,6673
2025-04-30,North,YouTube,3151,99832,372,19369,1800000,0.446,6673
2025-04-30,North,TV,4949,68770,390,19781,1800000,0.446,6673
2025-04-30,North,Paid Search,4507,88383,459,25796,1800000,0.446,6673
2025-04-30,North,TikTok,1600,14337,342,20081,1800000,0.446,6673
2025-04-30,South,Meta,3683,49988,299,14440,1200000,0.423,5208
2025-04-30,South,YouTube,4765,147728,317,18223,1200000,0.423,5208
2025-04-30,South,TV,5646,145352,307,16365,1200000,0.423,5208
2025-04-30,South,Paid Search,2405,20894,284,16763,1200000,0.423,5208
2025-04-30,South,TikTok,3094,114914,292,14470,1200000,0.423,5208
2025-04-30,East,Meta,3847,130427,256,15600,900000,0.459,7136
2025-04-30,East,YouTube,4111,156700,251,14841,900000,0.459,7136
2025-04-30,East,TV,8947,357220,325,16472,900000,0.459,7136
2025-04-30,East,Paid Search,4226,152594,303,16148,900000,0.459,7136
2025-04-30,East,TikTok,1584,19993,195,10382,900000,0.459,7136
